video,Fragment,Left Ear,Left Elbow,Left Eye,Left Foot,Left Hand,Left Hip,Left Knee,Left Shoulder,Neck,Nose,Right Ear,Right Elbow,Right Eye,Right Foot,Right Hand,Right Hip,Right Knee,Right Shoulder,video,Forward_leaning,speed (km/h)
21,0,5.191859706394506,5.729906414301986,5.456194995199488,10.495484596247522,10.35580551546901,7.636855768329664,9.106300437467684,4.392234651119116,4.6057489405810506,5.50444389461327,5.81605043536369,6.026867706898629,6.356915235615997,8.770613116459575,13.297768156826216,7.272359052686436,6.833236163612455,5.310611885166064,"(21, 0)",75.80580239825214,21.05991667277869
21,1,6.353393524905902,8.157197601347558,6.529150054732014,8.650406820591618,12.543513914477034,6.902779520468062,8.376260876370429,5.7709011542180475,5.745500087758556,8.133705333303785,7.836472489729665,8.144920010353971,6.947450828800618,8.990022904187004,12.120143236230144,6.7743029985635745,8.782275694717448,6.30506944518288,"(21, 1)",69.72698340144467,19.264195240876603
21,2,4.862551061986015,6.272579565403917,5.1410480677780654,7.602655971591082,9.586892067732595,6.051149748625506,6.599931687999908,1.1625406255035264,1.259632192884923,4.820024657450891,5.296303212725162,5.675077866197825,6.184073656434931,8.388283096874344,13.873498124699076,5.4811007246736265,6.23051327852981,2.077423030738232,"(21, 2)",63.37871213382612,16.46478622562588
22,0,4.651830659398042,4.795955693411802,4.994985219146826,9.483554372414924,9.121221382750006,6.138227341012528,9.265842999377082,4.396913033517315,5.596043519159795,4.768240496148414,5.7274589245578635,7.247695183671935,5.541108325623657,10.288590771342129,9.426074696276231,6.405372279492852,8.678533782482925,4.8279647931666405,"(22, 0)",70.86923578943113,20.7350122681755
22,1,7.023644968566991,7.640742259851537,8.936867832046186,8.240520981991349,9.531643591458273,6.990840975083098,7.373894271316318,8.465932292412726,8.944582817627593,8.970484087072466,9.418545650282795,9.171831014208287,9.521442199995764,6.947884570101445,10.207157179789695,7.230511543338221,7.991607687159484,8.144479439930302,"(22, 1)",69.89837078707055,19.184257036312115
22,2,4.2614865843148,5.04643290985746,4.576823615772247,9.777391568679535,11.227367592212723,5.866524344661427,9.023746786564983,5.340064255811425,5.718742668387134,4.3778236147279905,6.778452528785508,7.645693401634448,5.249682491531214,10.25984203246739,10.46016769953362,6.377718478026669,8.987904539005907,6.049377624248928,"(22, 2)",71.21857862383266,19.454741008175663
23,0,4.42037420657167,2.877137065856948,3.565695075431161,7.205381615708392,7.053301856086815,4.945671621101157,6.699420438996111,2.886196870809152,3.657500784739906,3.0813140004066994,4.137701738259412,3.4017726745247567,3.4541382598064345,7.532552284478301,7.0894399047675485,4.549381135843518,6.5006842357050925,4.816528955980957,"(23, 0)",80.64015912269308,16.535729876681213
23,1,4.8198613110698725,3.701393631545616,4.876563599059755,7.6110489039878475,7.5198464622226835,5.119662916099778,8.0913475968025,3.9127003536681157,4.114844529495987,4.847170001092744,7.209149933417913,5.9667588899625015,5.056656381148707,7.454369170063991,9.274398689603874,5.473582833975005,7.670910039117635,4.953272694155492,"(23, 1)",75.72412348574193,15.769958258276374
23,2,6.065673431597016,4.930790475010238,5.495752824358517,7.975114476034844,5.916283221712736,5.375464434501115,6.775082650349382,4.230644775826305,4.3110788625519465,5.252285059822553,5.378894283147696,5.946441029518046,4.871353788411004,7.213934197283605,7.753178661522598,5.507098757981203,6.780680287474617,4.389110180093457,"(23, 2)",77.94008140043591,15.777740430287531
24,0,3.892376636977773,6.592681244366675,3.788989931908354,11.669503218661294,12.896173994489397,7.523307845447582,10.477011096876334,5.046163664953687,4.874673587219111,4.7542641274997495,5.847600270685098,6.70109429123957,4.360994141275484,10.197364284028149,13.969892508753961,7.381929613914051,9.718762902258014,5.221792615355713,"(24, 0)",66.67574878795217,20.74335887911229
24,1,4.3781454440739,5.535509167119446,3.785906158883421,9.760875699298339,11.936015007381855,7.475279159679223,9.77499366435927,4.188846813142954,4.68818799500093,5.877887979111645,6.02873960914332,6.015968234666644,6.304245524159461,10.00930943577741,12.953919948818546,7.839089401426341,8.38935009129065,5.367133694192978,"(24, 1)",73.53013646193403,20.264329493383823
24,2,4.517541424627229,6.433807704222045,5.432862459336888,8.964080678708713,11.588489060001375,6.104263506595025,8.149445954456114,4.801286295024977,4.968817985213292,6.506252769053987,6.944546293676405,7.665372677761804,5.636700672714958,8.461610142204847,8.952247446511176,6.63679706072647,7.18293202556551,5.229137000426222,"(24, 2)",69.18838705117416,19.200456857531023
24,3,4.039792267051965,7.03854903490691,5.997104965003995,10.050884244440955,13.01652620652998,8.798924414799101,8.759287372073844,5.412372269750505,4.991425118391512,7.31860918169197,7.367666450997471,6.884238778727807,7.703563458260282,9.030945165740118,14.838541313268301,8.066692032422493,7.5240904878569586,5.412364764655316,"(24, 3)",74.9930456556748,20.77402627058915
25,0,7.315714529034024,5.095469123893605,7.097027755703791,7.783951436787948,10.13273897922405,4.269439042558302,6.469133736369938,5.995641038070054,6.095798017954364,5.546053296702497,5.411869054330195,4.318669507896471,6.829783413915764,8.632791552162397,10.245630999214768,4.1468320301366735,6.992201044293478,4.782815660965256,"(25, 0)",74.22251986558493,20.70480047809854
25,1,7.499175351294193,4.73742140990345,5.660014725235191,8.31485138241764,9.755772612331487,4.384528068237029,7.396640971288702,5.8152834872352335,5.965012464283338,4.604962472503514,4.623791255515667,4.523061805003515,5.48210836073752,8.51239760395467,10.820418600506871,4.406303366761439,6.76730777596039,5.9192442596152395,"(25, 1)",72.36899955975551,18.046110341286
25,2,8.656793335000476,6.338290668258697,9.126579553252835,9.476128056311536,10.033855324822383,5.839248592842083,6.369491094664936,7.992118509508238,8.554288492492642,7.621264720865771,7.7873200446742725,5.148679558079613,7.480710935634167,9.993513825744712,10.885155286030534,5.896708170761375,7.915747305318232,8.853663832662273,"(25, 2)",70.9819757618442,17.76911458305183
25,3,7.766197777231694,4.56136797000842,9.589786299794575,7.882954681485611,8.843287643508987,4.157586915047966,7.081284700713279,6.513720594430142,7.017545751993362,6.282563311297199,6.06725443714346,5.564445546494139,7.1491724845362725,8.156023311734922,12.981625418875884,4.1302221012270115,7.166673613631375,6.906183866100726,"(25, 3)",69.02914353810615,17.120310723625074
26,0,4.57848475382204,7.468372767723178,3.6385590195222046,9.03842620118493,10.344304027149386,6.4838582025373315,8.5945074126348,2.925802611103656,2.5865207371817607,5.61410351899956,5.583594038200886,8.009817656479832,3.664917778666913,9.43613159082973,9.435130303364957,7.497661129138914,8.767523154044957,2.7400798778441335,"(26, 0)",72.12269857969301,18.977576655593936
26,1,5.956597925440193,6.751506209019847,4.119940203008572,9.769409610219602,9.582993055252366,6.975522068779244,8.437287672080897,1.9878358985238331,1.7796314271233633,6.694628087313529,6.0177580309712235,6.081303842897967,4.284530310795274,10.368378537785134,9.278418636383794,6.89919565244753,7.9149974080168475,1.9866177962439937,"(26, 1)",71.3502230250807,18.675424159744022
26,2,5.269949112236218,7.65803549030965,4.452076737084531,8.692981235070437,10.69206594812964,5.74252275238055,7.489609844607576,2.869173486007273,2.8347856703476477,6.193884232662458,6.0482987094443175,9.183246778131435,3.7042156163357363,9.401944488483158,9.598373743153038,6.716011334173869,8.173673044947872,2.8935054550012507,"(26, 2)",73.29934850485044,17.90965309601769
26,3,5.0639040526150785,6.7662578386138055,4.509835779180772,8.84318631624461,9.82759651817278,6.733529370834809,8.55947304771907,1.9243415062653615,2.2177535782768727,5.78455120092625,5.255861662340623,6.144778371433848,3.063690761069672,9.816615448834174,10.188274608841017,6.537906149941938,8.27930328050472,2.3021612581784,"(26, 3)",71.58755288102162,17.731027357925683
27,0,3.455392341184914,6.86019216050555,4.012276128376865,9.516672441400713,11.841883300849501,4.282987740755298,7.822320699438457,5.81546742224537,6.037230951597507,5.11146686714727,3.1422156364343308,8.697146891107042,4.236838575642304,10.19234655479581,11.107868402940548,4.437920116200595,8.355262187613052,6.404083689283422,"(27, 0)",61.976166682947344,20.142433338919368
27,1,4.113970553274968,8.29110468369839,3.611296447349753,10.837292514993194,12.456854679322001,5.0791691640303345,8.350937149670896,8.18953289747421,8.309415181433272,4.9467709981295,4.347728617261575,8.569331790543083,4.901518505738913,9.620866569328488,14.3560134492494,5.244278913740076,8.5195444928678,8.100994543618503,"(27, 1)",68.49578802338269,20.852201226110342
27,2,6.297868153444648,6.761249061653017,4.54173825268732,10.516648102108185,12.69519289673096,4.204142006418376,8.094798888707128,7.672133617285543,7.73919087337419,4.90223996728482,5.741715910046734,8.189201276881224,5.15311319998498,10.95232156330444,12.533864256510032,4.969602503044186,8.124821741410923,7.863894883717865,"(27, 2)",72.35118495381873,20.34425809441014
27,3,5.287286184033627,8.999559961260665,4.179338686627393,10.238209317318963,12.739904597965776,4.700066940905537,9.07771529999665,8.30226714106475,7.916691534559908,4.284897269090602,4.218170910401264,7.794496697392487,3.855333928562216,11.695014459391393,14.244008272058977,4.973732458085848,8.757577362517186,7.431340604775694,"(27, 3)",66.51839696686135,20.49397747253097
28,0,3.3091536077764987,3.403620434688401,3.2866285394864896,8.436916750658664,9.862867468505986,4.159495737361353,5.607610984355985,4.131912478673048,3.808839154300664,2.717358937027883,2.0576816434494827,3.134277678418126,4.93130375690475,9.592286573349432,10.877496467096126,3.7366947141766333,6.647983722649936,4.173163857218672,"(28, 0)",76.6583115357412,23.12311999284631
28,1,7.119885591570805,4.2435950217695035,5.463184133887364,7.132804361148032,6.891693871616606,3.697619102146319,4.746978716477732,6.926924276828342,7.038753676918881,4.4201867002685375,4.6993045543974885,4.123279759648614,4.086066650079431,7.281177441470102,9.965199805938745,3.3579529058502535,4.664809685580418,6.657777183340489,"(28, 1)",68.12949865547385,19.29292633204775
28,2,6.461057446114964,6.157253197939949,4.938942622718133,9.24007491423184,11.674519352224085,4.420488541933044,7.972133860126877,8.245933480359882,8.769915538173672,4.507540133215781,5.6041798397994,4.947890113664231,5.507300930540042,9.82803598751772,10.104672337909342,5.041520527729572,8.207600378484038,8.88799693297489,"(28, 2)",67.54654905420907,19.91980139120772
28,3,6.09284412246352,4.18686503061079,4.463164501439085,9.243696951645203,9.991107237916044,4.283157437461728,7.643932151236857,7.370354991397746,7.232471121882385,2.7009543903936066,5.289631883621949,4.548032805389715,3.877497326168107,8.299636453217786,9.06794117480515,4.288500075026377,7.658840141644937,6.735708449665697,"(28, 3)",70.36018952562378,18.996738378084068
29,0,5.709465535479227,6.161718208215418,4.925521329326187,8.761923235549189,9.769051061377157,6.366620160155136,8.381236195698307,1.796414376878527,1.92508936839103,6.0214653841022425,5.82081580850947,6.100762926291453,4.15442059762264,9.487882319218604,8.144967030729594,7.066400403738264,8.34360592574481,2.0523478188392623,"(29, 0)",70.54726226956953,19.862911463251017
29,1,5.9677251882825155,7.583199918059736,5.639395115118082,6.96337801316275,8.797737736954973,6.5463431122922255,7.593362939398899,2.4834286265545478,2.282845749831119,7.556312677299902,7.409087348264891,7.44635497683416,4.666343826880126,6.9511634699614735,10.410338571406013,6.996181673713574,7.406890026874006,2.204967777697288,"(29, 1)",73.02453447536608,18.445768725202594
29,2,5.5206974804184075,6.428822500079474,5.112122021854571,10.13893186181404,9.475370052151645,6.277553171213568,9.23199166668911,2.381378703968473,2.5424187907834264,6.796841661539526,7.648719010249759,7.097859410518918,4.381044697540326,9.918737435045458,8.75371362413216,7.072201436114173,8.094571504445694,2.663919113736777,"(29, 2)",70.7132361047077,18.689927155410892
29,3,5.821666216848749,6.306796545380016,5.802374244589986,11.236542212875335,8.473350808089632,6.778047589161656,8.524194824705942,2.560590404659946,2.7781227872744156,7.807890262326662,7.197729654837335,6.991245000769347,4.510083267380699,9.498546102671542,10.397164946893616,6.9028827581259105,8.552683939731695,3.1269024019290437,"(29, 3)",71.01314715758355,17.69611847795461
30,0,4.498212711856247,7.284687387494655,5.909085731261887,10.555550121604627,10.660173078685665,4.095046093282084,8.026494055797906,7.315143907214226,7.571253029860723,6.16567326141257,7.902860789043321,9.214815249668757,3.823603834782812,10.828802301232406,10.392318657198931,5.518090944013171,8.159061073715336,7.757800523236786,"(30, 0)",64.41525109197994,21.1521635769432
30,1,4.620686465164206,8.82380284713536,5.984740739625708,11.126810478493388,12.766794996610358,6.101031549437556,8.752031817406994,8.3166886645756,7.696320574834612,6.92899987770945,3.8163115300351724,7.119772735678575,5.487701688835447,9.029737512684587,14.468936019419441,5.971493958583273,7.6280137921505675,6.877404260964978,"(30, 1)",66.97575762978342,20.260547502468185
30,2,4.709221801857091,6.649218754442754,5.334385871744332,9.48797978660389,10.42977264433921,5.123449978596977,6.166376533122092,8.267322667691657,8.568544747059818,5.886569580394408,3.3011845304007763,8.131418003899622,4.031077382562219,8.580483450528419,11.555011363745246,5.425946125662019,7.032453076529032,8.711563888825768,"(30, 2)",72.1261145412038,19.819032031559768
30,3,4.473940324051574,7.962706478564143,4.2468326897310265,10.316392781550864,12.192038139118255,5.012460253258314,8.893792090402133,7.070579182200698,6.7209878595868755,4.43977975024189,2.619508354846154,7.645329090592525,3.1201956917669964,11.378377107924862,14.897087432534775,5.433349298914829,8.30307063993016,5.933537153084011,"(30, 3)",65.39372219720548,19.66154863604915
31,0,3.925132113429343,6.453255947646023,3.931266713469474,10.010226080667955,11.569922359535546,3.450355405607162,7.46839883237811,7.897292835465357,7.769235260535662,3.676369608573793,1.933837821266352,6.111927248912839,3.5651671960790847,9.200243293122812,8.678009297644962,3.5723120109015674,7.754532817930694,7.242415886844155,"(31, 0)",72.53703344657116,21.7922788192136
31,1,5.847161015359239,8.090696584063279,3.23843746640346,8.49025260354736,12.35490815499591,3.878438231636051,7.44012659824411,7.014178128869364,6.444197531447935,3.701446591045993,2.4727357093203985,5.804251875270159,3.7113035234568987,9.71798349111342,11.04391234982887,4.89362370567533,7.40415878938321,6.131744803235731,"(31, 1)",66.53555448294752,20.638050285933357
31,2,3.9919270127370443,6.269186568323232,4.573905439793094,9.326756880518683,10.88855948815985,3.915102648196525,6.145791344085065,7.368876697061341,7.773518893888489,4.478462880025514,2.6759917361014463,7.01714594889954,4.1748667075861485,9.195619435889139,9.980419473080378,4.389394255208338,6.810621415080645,7.924599956047207,"(31, 2)",70.75599743246192,20.418099305289118
31,3,4.254446605785774,7.080347722509793,3.0756060571611945,7.883501894431468,10.195657874474561,3.511569575150113,7.044974061372293,6.6329908159619855,6.717691798043137,3.2021565976315873,2.9600268652129333,6.033104979513561,3.6923696018245487,8.454564198926295,8.918596917525914,3.9470644961042707,6.911768479160706,6.392701185069164,"(31, 3)",69.61137039319861,19.166568615229473
32,0,7.763964153246509,4.275906160917053,8.731614068958274,5.178918372561201,8.377886649768593,3.1192357723785684,4.07582389801026,3.6879892840113615,3.6083821617901917,8.492084928279134,,4.59144978554201,8.838411616179904,7.941576087961116,8.746894147582665,2.9380601981332206,4.382850549996127,4.168592595893081,"(32, 0)",74.82285397592598,22.16427981989028
32,1,6.105228269513681,7.378367076309593,8.176068933115168,5.04217660709626,11.109173058178786,2.756317890165683,6.309697951438452,4.777681907948537,3.8474426313445726,6.160384896911928,5.585506786506458,4.810790862836379,7.107974935021,7.637408384876533,8.524836203623359,3.311832241735718,6.011131858818837,3.739134354228188,"(32, 1)",66.84501573432556,20.130555444664477
32,2,8.202784700760342,5.523450951167637,9.107803827431292,5.6945037393730695,8.488698343291347,3.2714702419299995,6.11041819058064,4.172114015270078,4.212108861589563,7.24172120650666,2.625088015518788,5.158830042275915,8.473114985968811,6.304755310150534,7.7945031608924005,3.519800182307932,6.652639291206561,4.209747071863818,"(32, 2)",71.26897349880952,19.96690515177104
32,3,10.036224235733677,6.2973883154968435,5.682889353078052,4.895062006073269,12.124474768630156,2.7638594943749974,5.488539285650081,4.024921729175196,3.4655146191264925,5.0388346224966885,5.144351291179567,4.781063569825595,5.417937061271368,7.398543978824965,9.33020366737724,3.1663194022668493,6.044746287164679,3.752246032220825,"(32, 3)",67.84615020220916,20.075369353534366
33,0,5.31715069973982,4.693566445788025,5.751923438157579,8.94087632595354,7.306832895110495,4.785399441070826,8.212823008151762,3.0594938054855194,3.161696456030112,7.099738285342733,6.5315590868000815,5.8394294915912885,4.701325834717683,8.71023894760463,8.844748630173443,5.720554548216461,8.23097197695283,3.376311689773128,"(33, 0)",72.90454493440251,20.137841888506415
33,1,5.919872154045463,5.861261725092544,7.396614558954855,7.252412815882447,9.048743312817782,6.286845492789442,6.959873185281154,3.499966031773477,2.673454419553296,7.902445761904094,7.379446406052263,5.389125937135984,5.743389466289779,9.289440888814681,8.963221971137576,5.9013336103114735,7.425946555917492,2.9062595245311305,"(33, 1)",70.08790672268542,19.346138415719416
33,2,5.688734787103744,5.631605910209803,5.456881261922711,8.341406543774804,6.354895426413756,4.757438923453218,7.823749705689341,3.4064123419882817,3.662899401447145,6.905324582981395,6.798026283943984,7.632638631098174,4.79094069885417,9.252153478940281,7.900163570341264,6.144663124301946,7.827600808914484,3.9675929230532634,"(33, 2)",75.0836506452381,17.750377015464974
33,3,5.189679493633436,5.170051516107484,5.565424026889828,7.747162641273879,7.200006000158139,5.285829856467044,7.483230454452067,2.8240188843442113,2.794703834121749,5.074864569410125,4.738934549226553,5.6809271836529875,3.530825060558279,9.511003422408303,8.342661723889918,5.616488653658793,7.631216792369822,3.0670741345400687,"(33, 3)",78.08500658083709,18.07172913511759
34,0,5.582880699937074,2.659674059525536,5.198524141132094,8.385380499465466,8.931218458926173,4.252729609013442,6.397584963692181,2.9827905113413493,3.7253225560607905,4.0237603711002485,4.821686902894525,4.835888477900903,5.04448772536658,8.112959901241124,6.7436877682917995,4.5934001105862885,6.381532065938456,4.331843692377337,"(34, 0)",78.96095996085197,19.06666558873161
34,1,4.4962275717309375,5.777020779438186,5.037919532684027,8.634137941309268,10.238130017061044,4.38269345565689,6.540346132434716,5.949870302020642,5.324452634822244,4.788511676500681,1.5489875024004924,5.617066444687209,5.071330159919252,9.126912743625075,5.62697695233796,4.852713189235387,6.603223226600034,6.272146522333203,"(34, 1)",72.38783074569851,17.47505238143849
34,2,5.001489565447266,5.755657767683724,4.5451956975362195,8.197212790216067,9.671691502258955,4.374885518276024,6.989507924943131,5.13463533940067,4.663317826326878,3.6027146122645384,3.772697526936941,4.619490219665008,4.458795693589359,10.284415575259542,7.734352987612501,4.623135308472104,6.8466925117896125,4.533812417398767,"(34, 2)",67.33698964677605,17.97715955323049
35,0,3.9576069500883913,5.630850246610123,2.9326672716943727,9.180517187293473,5.077602194337699,3.9397468657690817,7.809317470561007,2.8693753412676726,2.8907141919534793,3.314368239758929,2.5919846515851197,5.543678790289214,2.1124428616448685,9.150539238316163,7.802700165429619,4.637988872381611,8.082823828047076,2.267676481676055,"(35, 0)",78.3139315607823,18.363566002918027
35,1,5.244548567211792,6.663728710193304,4.059098194919323,6.161941019097409,7.044892224840171,4.477148053529242,6.540298209115368,3.8474672174405686,3.5687555402775932,4.552819364412788,4.184840271645442,7.976746070865469,3.3247964508384045,7.292042875543277,6.459861319737831,5.324243719890966,7.1600364310307105,3.718539510590888,"(35, 1)",79.35336385301859,15.61249062640811
35,2,4.8790859701970835,5.96004740988691,3.511681902630747,7.551079783385623,6.8275330639876195,5.02560924353218,7.128246664107394,3.645315323196881,3.4170003741648114,3.957260455876204,3.2199332765321436,5.92875781678066,2.7854216275789123,8.272638443792758,7.963827332160382,5.567683223001498,6.897581461632134,3.224556008128091,"(35, 2)",77.71185373057561,15.337170332055337
36,0,4.493427974175824,4.257049848862089,5.796125109300009,8.528744498499918,10.377302593144684,3.2194472153829126,5.376515181618398,5.52017494021528,5.213253886773131,3.8463087367422,3.038198560385094,4.294138863137983,6.134950848834808,8.405191030234457,8.557126407923322,3.1284264628707867,6.327544616351155,5.35244844539836,"(36, 0)",82.13276182819942,21.06181158135006
36,1,2.9259133840990756,5.035057981773782,5.131262545268227,8.418005508273586,6.85291128505142,3.5536588355693373,6.621219598678577,7.213759241949235,7.3308340169790664,3.025816718073851,3.473227158842295,4.67694119471971,4.628720466236339,7.2886231634074035,6.205755704556429,3.8576852115520706,7.457131390928567,7.2426541373288575,"(36, 1)",78.16116399290152,20.21882175750492
36,2,4.2605956194255885,5.205322617411971,5.596437129939792,7.3760310725781935,9.263000577670587,3.551366334028558,5.930957599859719,6.561704592808572,6.577201654400237,3.914197458425161,4.282002704401279,5.880443043120233,4.965235752535554,7.388548929149286,8.737238404298294,3.6140288053671092,6.857506437101094,6.7654752794402615,"(36, 2)",80.36194764482023,20.176575036746133
36,3,3.3246383040799583,4.271191941410497,3.016912657523012,7.981406280312988,6.408736123188658,2.426868247747364,6.104125649940689,5.513719693412708,5.4467750290687125,2.2857217528475626,2.3500701196176097,4.373450859322642,2.507983296798455,7.593375054753792,7.101630496087806,3.0751110931056136,6.755294807499969,5.3235047641461355,"(36, 3)",73.68621735709675,20.318081712023645
37,0,5.321352131416287,4.774752133897802,5.910559776264752,10.278037209964566,9.98677083122486,2.544360421579631,7.2616053707332675,4.505700989763173,4.559443962789214,4.0474491470313705,6.19181221697589,4.49067187906331,6.595302827384204,9.761736302107312,8.559921358418979,2.484990600856446,7.011718205738078,5.096258186514612,"(37, 0)",72.622242337506,20.330141734595813
37,1,4.262590719873935,4.7994545409785205,4.952133405351323,8.989465776680117,11.476022646871279,2.9778507454611702,5.579782869405872,4.318810580686632,4.374431773089249,2.86546689078753,4.0509637134681356,5.370427517436655,5.892983509246584,9.058708261051802,11.36777778654083,2.966259082121989,5.896050681567844,5.62657652705778,"(37, 1)",72.77425114307327,19.098192576530536
37,2,6.644759822230531,4.1200477862314795,6.985874372232632,8.858288232787562,9.288795697184293,2.796074285250105,5.149032771129972,4.089949140501497,4.340102958820796,4.207390473544367,5.055640824231233,4.691994488238023,6.43117559341174,8.365455117424979,9.286600349222692,2.7063516715130627,6.074377442450993,5.057729188704928,"(37, 2)",75.91289839323082,18.510663471840374
37,3,7.03901290000071,4.868916042835882,4.843407396107332,9.772840214305573,13.156243075366907,3.125723506099185,6.227819074380213,5.95168463786451,4.832980586425532,4.231899021355236,5.049448352535686,4.821440838222377,6.335400090983942,10.271546601404916,10.251729967166133,3.0416365038950697,6.181373765867851,5.560916138276448,"(37, 3)",71.38594987540856,18.888858017531856
38,0,4.060385841953238,6.885925553646543,4.012536587532724,8.071533505539199,7.612051194031016,4.3160222652269935,7.662923842064084,3.943679091070972,4.483367063282935,5.659846357380558,2.633523661566343,7.885398673063525,3.5791069139414144,8.445813484913096,8.209211265205491,4.7919277984613515,8.637299819077395,3.6762239528244294,"(38, 0)",77.25447677736202,22.26360498098781
38,1,5.230831641323776,7.7363814533119415,6.610575278317427,8.480937439564944,9.765412115777186,5.726088148086514,8.191681262702744,4.32549747933614,4.49705139033321,7.635054606857916,3.9213976285635526,7.432614630576774,3.6951502720941174,7.75472545338028,8.92639390534965,6.541167758042391,8.339078721728779,3.756889219084772,"(38, 1)",77.07400053080978,20.47230681988575
38,2,4.078499435384816,7.410686651654659,3.9038072049144943,9.469341403715339,8.096716293527829,6.149359813754907,8.666339530919757,4.988363225326436,5.749803974930326,6.649978844737978,2.913138345469154,9.763187061516808,4.687662738175355,8.987775511480576,8.309168377749549,6.1163621658325145,9.235116144662872,5.388285581879399,"(38, 2)",76.95326348727916,20.916851449879776
38,3,5.106648921676722,7.27527833764828,3.7334183877900116,8.549546781329424,6.921454964138804,4.78361095048947,8.043328539548762,4.484296934658716,4.188130801922356,6.875058982664343,3.8950422704193253,6.799478494163773,3.987546505721007,7.910939951052942,8.521966012180613,5.202916978949707,8.002020150297387,3.788809824742899,"(38, 3)",74.85640857416685,20.107114758807462
39,0,5.071517580894167,5.201450037656456,5.274099851175033,8.67510599849841,10.480263240829208,4.176055976087921,9.365926245144495,7.4913547251095824,7.7311874625490145,3.836391116362548,2.812898361371067,5.456182317450484,4.022249031868125,9.340980263739322,7.053642998551991,4.39438879271422,8.765237381252039,7.944194296245058,"(39, 0)",75.45932303191684,22.47945200736213
39,1,4.675822575101052,4.40034795742784,3.098782315869502,9.244244216742015,9.004894672538487,4.158128872088745,7.8583608141051355,6.972637231326714,7.031796618803655,3.115181567880233,3.061802171989303,5.791171325552916,3.243359347641845,8.198260067763396,10.423175178364543,4.32625664326659,8.023778208918287,6.799354695743305,"(39, 1)",75.7213504905363,20.73197645543848
39,2,4.386381756144758,3.8219138731744837,5.256880609030921,7.4831884498232535,10.631136743832304,3.604375213751849,5.6468945134516595,6.800538556360911,6.613105159726283,3.49248529978857,3.85838394842378,4.225895087891488,4.682037934533636,8.13220447986504,8.776965215401908,3.85180586467179,6.647466003542879,7.413304343994865,"(39, 2)",79.314128080185,19.74707759805448
39,3,3.8453079915304897,4.3263052348949875,2.3504608131686937,9.583752222422534,7.5491169101860285,4.319045067016364,8.59918964800633,5.752035788726881,5.698117777443342,2.544175006700748,2.5203808012229527,5.334525830879582,2.6929318776198263,8.395700671660535,9.90273709959383,4.496600735052093,8.477244758472553,5.712398201104213,"(39, 3)",73.12602793326609,20.613047135000354
40,0,2.8501116566212845,6.419619412832808,2.1646015188421597,5.844670212448827,8.393453540705371,3.1132833621007574,6.251325456138148,2.05382448756811,2.2211102753484053,2.0524614647890598,,1.2820601647088745,1.5110168529834613,6.401640788392157,5.071650885766092,3.186673399939081,6.613323325234393,2.020217313722982,"(40, 0)",93.47118491232352,20.924104270776255
40,1,3.488452300034854,4.0981065168240205,6.0703314223938305,8.085814198761291,9.292486551582273,2.7765653889025113,5.16408698231799,6.205496330388025,6.113335692718148,3.3395057062746623,2.258026424482674,4.141957171637058,3.1275660667858642,8.685749804887653,8.148307585331974,3.003152018267719,5.0988978194656704,6.434744871672572,"(40, 1)",72.31669124031542,19.642447551244867
40,2,5.396120037322067,3.943872551893505,6.004010233646308,8.24457632901803,7.1955977882025,2.997254749380011,4.491751231468989,5.7337141731308465,6.419515869654823,4.764197860366253,3.911367940092612,4.463980184576045,5.251100143008634,8.162809841993086,7.396967976639517,2.917292910459453,5.334809683974497,6.968636767039593,"(40, 2)",72.59968221907764,18.605484055958428
40,3,7.853053622967306,4.5326861795582225,5.121937215765714,8.507360042310488,9.822532271046247,3.103119581510564,5.659899878454579,4.769860254018549,4.514573785548701,2.9677183733153463,3.359644100277812,3.6806938976845154,3.7288210905451176,9.423889217114624,8.490269965191535,3.139935261103581,5.443957493617185,5.341332871543113,"(40, 3)",74.18480281050297,19.11166422068414
41,0,2.678301212617131,3.661748407721019,1.9245138825298522,6.7761439391664515,5.568477180663456,3.8329458727245775,5.640648121810245,3.9301391866356292,3.745101167658736,2.7579463786769582,2.048625761452577,5.817641582079002,1.812232729994673,7.099060419988378,8.142931036474529,4.895558451062874,5.356652315984581,4.072656311948297,"(41, 0)",88.1956327454792,19.15727577151159
41,1,3.695399306755295,7.6915341383066895,3.8351088642455076,7.966052904495944,9.966698204692237,5.978001938866804,7.383974629310697,5.11903068582768,5.381261677414638,4.854731532641534,2.995881375423083,7.479367873305325,3.223041590787643,9.091678929807507,9.094256436807674,6.098791478781881,8.674737154851595,5.440815905410066,"(41, 1)",77.99913443931199,18.226170675055567
41,2,3.967229960646821,6.591292291734527,4.461085795593134,8.253863998168596,7.430111972063765,5.003459333679816,7.421841973270457,3.887138016941543,3.432471079012291,4.20178425506209,3.0879003235198628,5.923761364766786,2.2282488262963907,7.548348150626448,8.552994707685317,5.235357033843569,8.268975637909444,3.3065656959383163,"(41, 2)",76.93878126334224,18.054178253094182
42,0,3.2891831118569397,8.186728895224336,4.383565760019252,9.107505278704377,11.992645586305645,4.434558507083743,7.00711864708346,5.995000216661268,6.118374542877594,4.413565252301833,2.9015865249444377,9.756682483411952,4.034093310460641,9.574926177208209,10.439564279706376,4.786976226048459,7.872047353253014,6.310658432610582,"(42, 0)",75.51213808554321,20.93465104249281
